Date,Open,High,Low,Close,PP,R1,S1,R2,S2,R3,S3,R4,S4,R5,S5
2014-06-04,7417.55,7433.3,7391.35,7402.25,7408.966666666667,7426.583333333334,7384.633333333334,7450.916666666667,7367.016666666667,7468.533333333334,7342.683333333334,7486.149999999998,7318.35,7503.766666666666,7294.01666666667
2014-06-05,7399.75,7484.7,7360.5,7474.1,7439.766666666667,7519.033333333335,7394.833333333335,7563.966666666667,7315.5666666666675,7643.2333333333345,7270.633333333335,7722.500000000004,7225.700000000004,7801.76666666667,7180.76666666667
2014-06-06,7521.5,7592.7,7497.65,7583.4,7557.916666666667,7618.183333333334,7523.133333333334,7652.966666666667,7462.866666666667,7713.2333333333345,7428.083333333334,7773.500000000004,7393.300000000001,7833.76666666667,7358.516666666666
2014-06-09,7621.65,7673.7,7580.25,7654.6,7636.183333333334,7692.116666666669,7598.666666666669,7729.633333333334,7542.7333333333345,7785.566666666668,7505.216666666669,7841.500000000004,7467.700000000004,7897.433333333338,7430.183333333338
2014-06-10,7679.05,7683.2,7579.3,7656.4,7639.633333333334,7699.966666666668,7596.066666666668,7743.533333333334,7535.7333333333345,7803.866666666668,7492.166666666669,7864.200000000001,7448.600000000002,7924.5333333333365,7405.0333333333365
2014-06-11,7672.4,7700.05,7589.05,7626.85,7638.650000000001,7688.250000000001,7577.250000000001,7749.650000000001,7527.650000000001,7799.250000000001,7466.250000000001,7848.8499999999985,7404.8499999999985,7898.450000000001,7343.450000000001
2014-06-12,7641.3,7658.0,7593.8,7649.9,7633.899999999999,7673.999999999997,7609.799999999997,7698.0999999999985,7569.699999999999,7738.199999999997,7545.599999999998,7778.299999999996,7521.499999999996,7818.399999999994,7497.399999999994
2014-06-13,7668.2,7678.5,7525.35,7542.1,7581.983333333334,7638.616666666667,7485.466666666667,7735.133333333333,7428.833333333334,7791.766666666666,7332.3166666666675,7848.399999999998,7235.800000000001,7905.033333333333,7139.283333333333
2014-06-16,7534.8,7548.6,7487.55,7533.55,7523.233333333334,7558.916666666667,7497.866666666667,7584.283333333334,7462.183333333333,7619.966666666667,7436.816666666667,7655.65,7411.449999999997,7691.333333333336,7386.083333333332
2014-06-17,7525.05,7637.6,7509.25,7631.7,7592.849999999999,7676.449999999999,7548.0999999999985,7721.2,7464.499999999999,7804.799999999999,7419.749999999998,7888.4,7374.999999999996,7971.999999999996,7330.249999999996
2014-06-18,7636.05,7663.0,7515.5,7558.2,7578.900000000001,7642.300000000001,7494.800000000001,7726.400000000001,7431.400000000001,7789.800000000001,7347.300000000001,7853.200000000001,7263.200000000001,7916.600000000002,7179.100000000002
2014-06-19,7580.05,7606.45,7502.55,7540.7,7549.900000000001,7597.250000000001,7493.350000000001,7653.8,7446.000000000001,7701.150000000001,7389.450000000002,7748.5,7332.9000000000015,7795.850000000002,7276.350000000002
2014-06-20,7543.3,7560.55,7497.3,7511.45,7523.099999999999,7548.899999999999,7485.649999999999,7586.349999999999,7459.849999999999,7612.149999999999,7422.399999999999,7637.949999999997,7384.949999999997,7663.749999999996,7347.499999999996
2014-06-23,7514.0,7534.8,7441.6,7493.35,7489.916666666667,7538.233333333334,7445.033333333334,7583.116666666667,7396.716666666667,7631.433333333333,7351.833333333334,7679.749999999996,7306.949999999999,7728.066666666666,7262.066666666669
2014-06-24,7515.2,7593.35,7515.2,7580.2,7562.916666666667,7610.633333333334,7532.483333333334,7641.0666666666675,7484.766666666666,7688.783333333335,7454.333333333333,7736.500000000002,7423.899999999998,7784.216666666671,7393.466666666667
2014-06-25,7588.55,7589.25,7557.05,7569.25,7571.849999999999,7586.649999999999,7554.449999999999,7604.049999999999,7539.65,7618.8499999999985,7522.249999999999,7633.649999999998,7504.8499999999985,7648.449999999997,7487.449999999997
2014-06-26,7554.1,7570.2,7481.3,7493.2,7514.900000000001,7548.500000000001,7459.600000000001,7603.8,7426.000000000001,7637.400000000001,7370.700000000002,7671.0,7315.4000000000015,7704.600000000002,7260.100000000002
2014-06-27,7514.2,7538.75,7482.3,7508.8,7509.95,7537.599999999999,7481.15,7566.4,7453.5,7594.049999999999,7424.7,7621.699999999997,7395.899999999998,7649.3499999999985,7367.0999999999985
2014-06-30,7534.05,7623.65,7531.6,7611.35,7588.866666666666,7646.133333333331,7554.083333333332,7680.916666666665,7496.816666666667,7738.183333333331,7462.033333333333,7795.449999999995,7427.250000000002,7852.7166666666635,7392.4666666666635
2014-07-01,7629.0,7649.5,7618.15,7634.7,7634.116666666666,7650.083333333332,7618.733333333332,7665.466666666666,7602.7666666666655,7681.4333333333325,7587.383333333331,7697.4000000000015,7571.999999999998,7713.366666666665,7556.616666666665
2014-07-02,7683.05,7732.4,7677.3,7725.15,7711.616666666666,7745.933333333332,7690.833333333332,7766.716666666665,7656.516666666666,7801.033333333331,7635.733333333333,7835.349999999997,7614.950000000001,7869.666666666661,7594.166666666664
2014-07-03,7734.35,7754.65,7706.8,7714.8,7725.416666666667,7744.033333333334,7696.183333333334,7773.266666666666,7677.5666666666675,7791.883333333333,7648.333333333335,7810.499999999998,7619.100000000002,7829.116666666665,7589.866666666669
2014-07-04,7718.1,7758.0,7661.3,7751.6,7723.633333333334,7785.966666666668,7689.266666666668,7820.333333333334,7626.933333333334,7882.666666666668,7592.566666666668,7945.0,7558.200000000001,8007.333333333336,7523.833333333336
2014-07-07,7780.4,7792.0,7755.1,7787.15,7778.083333333333,7801.066666666666,7764.166666666666,7814.983333333333,7741.183333333333,7837.966666666665,7727.266666666666,7860.949999999997,7713.35,7883.933333333331,7699.433333333331
2014-07-08,7804.05,7808.85,7595.9,7623.2,7675.983333333334,7756.0666666666675,7543.116666666667,7888.933333333334,7463.033333333333,7969.016666666668,7330.166666666666,8049.100000000004,7197.299999999997,8129.183333333334,7064.433333333334
2014-07-09,7637.95,7650.1,7551.65,7585.0,7595.583333333333,7639.516666666666,7541.066666666666,7694.033333333334,7497.133333333332,7737.966666666667,7442.616666666665,7781.900000000003,7388.099999999997,7825.833333333332,7333.583333333332
2014-07-10,7589.5,7731.05,7479.05,7567.75,7592.616666666666,7706.183333333332,7454.183333333332,7844.616666666666,7340.616666666666,7958.183333333332,7202.183333333332,8071.749999999996,7063.749999999996,8185.316666666662,6925.316666666662
2014-07-11,7584.1,7625.85,7447.2,7459.6,7510.883333333334,7574.566666666668,7395.916666666668,7689.533333333335,7332.233333333334,7753.216666666669,7217.266666666667,7816.900000000003,7102.299999999999,7880.583333333339,6987.333333333336
2014-07-14,7469.0,7478.45,7422.15,7454.15,7451.583333333333,7481.016666666666,7424.716666666666,7507.883333333333,7395.283333333333,7537.316666666667,7368.416666666666,7566.750000000004,7341.550000000001,7596.183333333334,7314.683333333331
2014-07-15,7491.3,7534.9,7459.15,7526.65,7506.899999999999,7554.649999999998,7478.899999999998,7582.649999999999,7431.149999999999,7630.399999999998,7403.149999999998,7678.15,7375.15,7725.899999999998,7347.149999999998
2014-07-16,7564.15,7640.1,7532.45,7624.4,7598.983333333333,7665.5166666666655,7557.866666666665,7706.633333333333,7491.333333333332,7773.166666666666,7450.216666666664,7839.699999999999,7409.099999999995,7906.233333333334,7367.98333333333
2014-07-17,7612.7,7655.65,7612.7,7640.45,7636.266666666666,7659.833333333333,7616.883333333333,7679.216666666666,7593.316666666667,7702.783333333333,7573.933333333333,7726.35,7554.550000000003,7749.916666666664,7535.166666666668
2014-07-18,7630.25,7685.0,7595.5,7663.9,7648.133333333334,7700.766666666668,7611.266666666668,7737.633333333334,7558.633333333334,7790.266666666668,7521.766666666668,7842.9000000000015,7484.9000000000015,7895.5333333333365,7448.0333333333365
2014-07-21,7701.65,7722.1,7674.0,7684.2,7693.433333333333,7712.866666666667,7664.766666666666,7741.533333333334,7645.333333333333,7760.966666666667,7616.666666666666,7780.4,7587.999999999996,7799.833333333332,7559.333333333332
2014-07-22,7708.2,7773.85,7704.8,7767.85,7748.833333333333,7792.866666666666,7723.816666666666,7817.883333333333,7679.783333333333,7861.916666666666,7654.7666666666655,7905.949999999999,7629.749999999996,7949.983333333334,7604.73333333333
2014-07-23,7794.9,7809.2,7752.9,7795.75,7785.95,7819.0,7762.7,7842.25,7729.65,7875.3,7706.4,7908.350000000002,7683.15,7941.4000000000015,7659.899999999998
2014-07-24,7796.25,7835.65,7771.65,7830.6,7812.633333333334,7853.616666666669,7789.616666666669,7876.633333333334,7748.633333333334,7917.616666666669,7725.616666666669,7958.600000000004,7702.600000000004,7999.583333333339,7679.583333333339
2014-07-25,7828.2,7840.95,7748.6,7790.45,7793.333333333333,7838.066666666666,7745.716666666666,7885.6833333333325,7700.983333333334,7930.416666666665,7653.366666666667,7975.149999999998,7605.750000000002,8019.883333333331,7558.133333333335
2014-07-28,7792.9,7799.9,7722.65,7748.7,7757.083333333333,7791.516666666666,7714.266666666666,7834.333333333333,7679.833333333333,7868.766666666666,7637.016666666666,7903.200000000003,7594.200000000003,7937.633333333335,7551.383333333335
2014-07-30,7746.2,7798.7,7707.6,7791.4,7765.899999999999,7824.199999999997,7733.099999999998,7856.999999999998,7674.799999999999,7915.2999999999965,7641.999999999998,7973.599999999995,7609.199999999999,8031.899999999994,7576.399999999998
2014-07-31,7784.65,7791.85,7711.15,7721.3,7741.433333333333,7771.716666666667,7691.016666666666,7822.133333333334,7660.733333333333,7852.416666666668,7610.316666666666,7882.700000000003,7559.899999999996,7912.983333333334,7509.483333333334
2014-08-01,7662.5,7716.7,7593.9,7602.6,7637.733333333333,7681.566666666666,7558.7666666666655,7760.533333333333,7514.9333333333325,7804.366666666666,7435.966666666665,7848.200000000001,7356.999999999998,7892.033333333333,7278.033333333329
2014-08-04,7639.55,7694.8,7622.05,7683.65,7666.833333333333,7711.616666666666,7638.866666666666,7739.583333333333,7594.083333333333,7784.366666666666,7566.116666666666,7829.149999999998,7538.149999999998,7873.933333333331,7510.183333333331
2014-08-05,7706.65,7752.45,7638.05,7746.55,7712.349999999999,7786.649999999999,7672.249999999999,7826.749999999999,7597.95,7901.049999999998,7557.849999999999,7975.3499999999985,7517.75,8049.649999999998,7477.649999999998
2014-08-06,7726.15,7740.95,7658.95,7672.05,7690.650000000001,7722.350000000001,7640.350000000001,7772.650000000001,7608.650000000001,7804.350000000001,7558.350000000001,7836.050000000003,7508.050000000003,7867.750000000004,7457.750000000004
2014-08-07,7651.15,7708.95,7630.4,7649.25,7662.866666666666,7695.333333333332,7616.783333333332,7741.416666666666,7584.316666666666,7773.883333333332,7538.233333333332,7806.350000000002,7492.15,7838.816666666666,7446.066666666662
2014-08-08,7588.7,7592.45,7540.1,7568.55,7567.033333333333,7593.966666666665,7541.616666666666,7619.383333333332,7514.683333333333,7646.316666666665,7489.266666666666,7673.249999999996,7463.85,7700.183333333331,7438.433333333334
2014-08-11,7619.85,7635.55,7598.6,7625.95,7620.033333333334,7641.466666666667,7604.516666666667,7656.983333333334,7583.083333333334,7678.416666666667,7567.5666666666675,7699.8499999999985,7552.050000000001,7721.283333333333,7536.5333333333365
2014-08-12,7688.8,7735.75,7654.8,7727.05,7705.866666666666,7756.933333333332,7675.983333333332,7786.816666666666,7624.916666666666,7837.883333333331,7595.033333333332,7888.949999999997,7565.149999999998,7940.016666666663,7535.266666666663
2014-08-13,7717.3,7757.1,7695.7,7739.55,7730.783333333333,7765.866666666666,7704.466666666665,7792.183333333333,7669.383333333332,7827.266666666666,7643.066666666665,7862.35,7616.749999999996,7897.433333333334,7590.433333333331
2014-08-14,7756.15,7796.7,7739.1,7791.7,7775.833333333333,7812.566666666666,7754.966666666666,7833.4333333333325,7718.233333333334,7870.166666666665,7697.366666666667,7906.899999999998,7676.500000000002,7943.633333333331,7655.633333333335
2014-08-18,7785.25,7880.5,7779.2,7874.25,7844.650000000001,7910.100000000001,7808.800000000001,7945.950000000001,7743.35,8011.4000000000015,7707.500000000001,8076.850000000002,7671.6500000000015,8142.300000000003,7635.800000000003
2014-08-19,7901.0,7918.55,7881.15,7897.5,7899.066666666667,7916.983333333334,7879.583333333333,7936.466666666667,7861.666666666666,7954.383333333334,7842.1833333333325,7972.300000000003,7822.699999999999,7990.216666666667,7803.2166666666635
2014-08-20,7915.8,7922.7,7864.05,7875.3,7887.349999999999,7910.649999999999,7851.999999999999,7945.999999999999,7828.7,7969.299999999998,7793.349999999999,7992.5999999999985,7758.0,8015.899999999998,7722.649999999998
2014-08-21,7875.35,7919.65,7855.95,7891.1,7888.899999999999,7921.849999999998,7858.149999999998,7952.5999999999985,7825.199999999999,7985.549999999997,7794.449999999998,8018.499999999998,7763.700000000001,8051.449999999993,7732.949999999997
2014-08-22,7904.55,7929.05,7900.05,7913.2,7914.099999999999,7928.149999999999,7899.149999999999,7943.099999999999,7885.099999999999,7957.149999999999,7870.149999999999,7971.199999999997,7855.199999999997,7985.249999999996,7840.249999999996
2014-08-25,7931.75,7968.25,7897.95,7906.3,7924.166666666667,7950.383333333334,7880.083333333334,7994.466666666667,7853.866666666667,8020.683333333334,7809.783333333334,8046.9000000000015,7765.700000000001,8073.116666666669,7721.616666666669
2014-08-26,7874.5,7915.45,7862.45,7904.75,7894.216666666667,7925.9833333333345,7872.9833333333345,7947.216666666667,7841.216666666667,7978.9833333333345,7819.9833333333345,8010.750000000004,7798.750000000004,8042.51666666667,7777.51666666667
2014-08-27,7933.9,7946.85,7916.55,7936.05,7933.150000000001,7949.750000000001,7919.450000000001,7963.450000000001,7902.85,7980.050000000001,7889.150000000001,7996.65,7875.449999999997,8013.250000000004,7861.75
2014-08-28,7942.25,7967.8,7939.2,7954.35,7953.783333333333,7968.366666666666,7939.7666666666655,7982.383333333333,7925.1833333333325,7996.966666666666,7911.166666666665,8011.549999999999,7897.149999999998,8026.133333333331,7883.133333333331
2014-09-01,7990.35,8035.0,7984.0,8027.7,8015.566666666667,8047.133333333333,7996.133333333333,8066.566666666667,7964.566666666667,8098.133333333333,7945.133333333333,8129.700000000001,7925.700000000001,8161.266666666666,7906.266666666666
2014-09-02,8038.6,8101.95,8036.55,8083.05,8073.849999999999,8111.149999999999,8045.749999999999,8139.249999999999,8008.45,8176.549999999998,7980.349999999999,8213.849999999999,7952.25,8251.149999999998,7924.149999999998
2014-09-03,8110.85,8141.9,8092.25,8114.6,8116.25,8140.25,8090.6,8165.9,8066.6,8189.9,8040.950000000001,8213.9,8015.300000000003,8237.900000000001,7989.6500000000015
2014-09-04,8114.2,8114.8,8060.9,8095.95,8090.55,8120.200000000001,8066.3,8144.450000000001,8036.65,8174.100000000001,8012.4,8203.750000000004,7988.15,8233.400000000001,7963.899999999998
2014-09-05,8099.9,8122.7,8049.85,8086.85,8086.466666666667,8123.083333333334,8050.2333333333345,8159.316666666667,8013.616666666668,8195.933333333334,7977.383333333335,8232.55,7941.150000000003,8269.166666666668,7904.9166666666715
2014-09-08,8132.95,8180.2,8126.15,8173.9,8160.083333333333,8194.016666666666,8139.966666666666,8214.133333333333,8106.033333333333,8248.066666666666,8085.916666666666,8282.000000000004,8065.800000000003,8315.933333333334,8045.683333333331
2014-09-09,8161.9,8174.55,8126.5,8152.95,8151.333333333333,8176.166666666666,8128.116666666666,8199.383333333333,8103.283333333333,8224.216666666667,8080.066666666666,8249.05,8056.8499999999985,8273.883333333331,8033.633333333331
2014-09-10,8135.55,8135.75,8082.1,8094.1,8103.983333333334,8125.866666666667,8072.216666666667,8157.633333333333,8050.333333333334,8179.516666666666,8018.5666666666675,8201.399999999998,7986.800000000001,8223.283333333333,7955.033333333333
2014-09-11,8115.15,8127.95,8057.3,8085.7,8090.316666666667,8123.333333333333,8052.683333333333,8160.966666666666,8019.666666666667,8193.983333333334,7982.033333333335,8227.0,7944.4000000000015,8260.016666666666,7906.766666666666
2014-09-12,8087.05,8114.3,8071.6,8105.5,8097.133333333334,8122.666666666668,8079.966666666668,8139.833333333334,8054.433333333334,8165.366666666668,8037.266666666668,8190.899999999998,8020.1,8216.433333333334,8002.933333333338
2014-09-15,8070.35,8077.3,8030.0,8042.0,8049.766666666666,8069.533333333333,8022.233333333333,8097.066666666667,8002.466666666666,8116.833333333333,7974.9333333333325,8136.5999999999985,7947.399999999998,8156.366666666665,7919.866666666665
2014-09-16,8036.6,8044.9,7925.15,7932.9,7967.649999999999,8010.149999999998,7890.399999999998,8087.399999999999,7847.899999999999,8129.899999999998,7770.649999999998,8172.4,7693.4,8214.899999999998,7616.149999999998
2014-09-17,7971.5,7990.65,7936.95,7975.5,7967.7,7998.45,7944.75,8021.4,7914.0,8052.15,7891.05,8082.9,7868.100000000002,8113.649999999998,7845.1500000000015
2014-09-18,7950.65,8120.85,7939.7,8114.75,8058.433333333333,8177.166666666667,7996.016666666666,8239.583333333334,7877.283333333333,8358.316666666668,7814.866666666667,8477.050000000001,7752.449999999997,8595.783333333336,7690.033333333333
2014-09-19,8129.4,8160.9,8105.35,8121.45,8129.233333333334,8153.116666666667,8097.5666666666675,8184.783333333333,8073.683333333334,8208.666666666666,8042.016666666668,8232.549999999997,8010.350000000004,8256.433333333334,7978.683333333334
2014-09-22,8084.45,8159.9,8064.8,8146.3,8123.666666666667,8182.533333333334,8087.433333333334,8218.766666666666,8028.5666666666675,8277.633333333333,7992.333333333334,8336.499999999998,7956.100000000002,8395.366666666665,7919.866666666669
2014-09-23,8144.4,8159.75,8008.1,8017.55,8061.8,8115.5,7963.85,8213.45,7910.150000000001,8267.15,7812.200000000001,8320.849999999999,7714.25,8374.55,7616.299999999999
2014-09-24,8015.55,8042.05,7950.05,8002.4,7998.166666666667,8046.283333333334,7954.283333333334,8090.166666666667,7906.166666666667,8138.283333333334,7862.283333333334,8186.399999999998,7818.399999999998,8234.516666666666,7774.516666666666
2014-09-25,8003.3,8019.3,7877.35,7911.85,7936.166666666667,7994.983333333334,7853.033333333334,8078.116666666667,7794.216666666667,8136.933333333333,7711.083333333334,8195.749999999996,7627.949999999999,8254.566666666666,7544.816666666669
2014-09-26,7885.85,7993.3,7841.8,7968.85,7934.650000000001,8027.500000000001,7876.000000000001,8086.150000000001,7783.150000000001,8179.000000000001,7724.500000000001,8271.849999999999,7665.8499999999985,8364.7,7607.200000000001
2014-09-29,7978.45,7991.75,7934.7,7958.9,7961.783333333333,7988.866666666666,7931.816666666666,8018.833333333333,7904.733333333333,8045.916666666666,7874.7666666666655,8073.0,7844.799999999999,8100.083333333332,7814.833333333332
2014-09-30,7948.8,8030.9,7923.85,7964.8,7973.183333333333,8022.516666666666,7915.466666666667,8080.233333333333,7866.133333333334,8129.566666666666,7808.416666666668,8178.899999999996,7750.700000000003,8228.233333333334,7692.983333333334
2014-10-01,7960.5,7977.5,7936.7,7945.55,7953.25,7969.8,7929.0,7994.05,7912.45,8010.6,7888.2,8027.1500000000015,7863.950000000001,8043.700000000001,7839.700000000001
2014-10-07,7897.4,7943.05,7842.7,7852.4,7879.383333333334,7916.066666666668,7815.716666666668,7979.7333333333345,7779.033333333334,8016.416666666669,7715.366666666668,8053.100000000002,7651.700000000001,8089.7833333333365,7588.0333333333365
2014-10-08,7828.75,7869.9,7815.75,7842.7,7842.783333333333,7869.816666666666,7815.666666666666,7896.9333333333325,7788.633333333333,7923.966666666665,7761.516666666666,7950.999999999998,7734.4000000000015,7978.033333333333,7707.283333333333
2014-10-09,7886.5,7972.35,7886.5,7960.55,7939.8,7993.1,7907.25,8025.650000000001,7853.95,8078.950000000001,7821.4,8132.250000000002,7788.8499999999985,8185.549999999999,7756.299999999999
2014-10-10,7911.0,7924.05,7848.45,7859.95,7877.483333333334,7906.516666666667,7830.916666666667,7953.083333333334,7801.883333333333,7982.116666666668,7755.316666666667,8011.1500000000015,7708.75,8040.183333333334,7662.183333333334
2014-10-13,7831.0,7901.15,7796.0,7884.25,7860.466666666667,7924.933333333334,7819.783333333335,7965.616666666667,7755.3166666666675,8030.083333333334,7714.633333333335,8094.550000000001,7673.950000000004,8159.01666666667,7633.26666666667
2014-10-14,7923.25,7928.0,7825.45,7864.0,7872.483333333334,7919.516666666667,7816.966666666667,7975.033333333334,7769.933333333333,8022.0666666666675,7714.416666666667,8069.100000000002,7658.9000000000015,8116.133333333335,7603.383333333335
2014-10-16,7837.3,7893.9,7729.65,7748.2,7790.583333333333,7851.516666666666,7687.266666666666,7954.833333333333,7626.333333333333,8015.766666666666,7523.016666666666,8076.700000000003,7419.700000000003,8137.633333333335,7316.383333333335
2014-10-17,7733.75,7819.2,7723.85,7779.7,7774.25,7824.65,7729.3,7869.599999999999,7678.900000000001,7919.999999999999,7633.950000000001,7970.399999999998,7589.000000000002,8020.799999999999,7544.050000000003
2014-10-20,7896.95,7905.95,7856.95,7879.4,7880.766666666666,7904.583333333333,7855.583333333333,7929.766666666666,7831.766666666666,7953.583333333333,7806.583333333333,7977.4000000000015,7781.4000000000015,8001.216666666667,7756.216666666667
2014-10-21,7906.15,7936.6,7874.35,7927.75,7912.900000000001,7951.450000000001,7889.200000000001,7975.150000000001,7850.650000000001,8013.700000000001,7826.950000000001,8052.249999999998,7803.249999999998,8090.799999999999,7779.549999999999
2014-10-22,7997.8,8005.0,7974.55,7995.9,7991.816666666666,8009.083333333331,7978.633333333331,8022.2666666666655,7961.366666666666,8039.533333333331,7948.183333333332,8056.799999999996,7934.999999999996,8074.066666666662,7921.816666666662
2014-10-23,8027.7,8031.75,8008.85,8014.55,8018.383333333334,8027.916666666668,8005.016666666668,8041.283333333334,7995.4833333333345,8050.8166666666675,7982.116666666669,8060.3499999999985,7968.750000000002,8069.883333333335,7955.383333333335
2014-10-27,8064.35,8064.4,7985.65,7991.7,8013.916666666667,8042.183333333334,7963.433333333334,8092.666666666667,7935.166666666667,8120.933333333334,7884.683333333334,8149.200000000003,7834.200000000003,8177.466666666671,7783.716666666671
2014-10-28,8002.4,8037.8,7995.05,8027.6,8020.150000000001,8045.250000000001,8002.500000000001,8062.900000000001,7977.400000000001,8088.000000000001,7959.750000000001,8113.0999999999985,7942.0999999999985,8138.200000000001,7924.450000000001
2014-10-29,8077.05,8097.95,8052.25,8090.45,8080.216666666667,8108.183333333334,8062.4833333333345,8125.916666666667,8034.516666666667,8153.883333333334,8016.783333333335,8181.850000000002,7999.050000000003,8209.81666666667,7981.316666666669
2014-10-30,8085.2,8181.55,8085.2,8169.2,8145.316666666667,8205.433333333334,8109.083333333333,8241.666666666668,8048.966666666666,8301.783333333333,8012.733333333332,8361.900000000001,7976.5,8422.016666666666,7940.266666666666
2014-10-31,8200.8,8330.75,8198.05,8322.2,8283.666666666666,8369.283333333333,8236.583333333332,8416.366666666667,8150.966666666665,8501.983333333334,8103.883333333331,8587.600000000002,8056.799999999999,8673.216666666667,8009.7166666666635
2014-11-03,8348.15,8350.6,8297.65,8324.15,8324.133333333333,8350.616666666667,8297.666666666666,8377.083333333334,8271.183333333332,8403.566666666668,8244.716666666665,8430.050000000003,8218.25,8456.533333333333,8191.783333333333
2014-11-05,8351.25,8365.55,8323.5,8338.3,8342.449999999999,8361.399999999998,8319.349999999999,8384.499999999998,8300.4,8403.449999999997,8277.3,8422.399999999998,8254.2,8441.349999999995,8231.099999999999
2014-11-07,8331.85,8360.35,8290.25,8337.0,8329.199999999999,8368.149999999998,8298.049999999997,8399.3,8259.099999999999,8438.249999999998,8227.949999999997,8477.199999999997,8196.799999999996,8516.149999999994,8165.649999999994
2014-11-10,8337.8,8383.05,8304.45,8344.25,8343.916666666666,8383.383333333331,8304.783333333333,8422.516666666665,8265.316666666668,8461.98333333333,8226.183333333334,8501.449999999997,8187.050000000003,8540.91666666666,8147.916666666668
2014-11-11,8354.1,8378.7,8321.85,8362.65,8354.400000000001,8386.950000000003,8330.100000000002,8411.250000000002,8297.550000000001,8443.800000000003,8273.250000000002,8476.350000000002,8248.950000000004,8508.900000000005,8224.650000000001
2014-11-12,8378.9,8415.05,8370.5,8383.3,8389.616666666667,8408.733333333334,8364.183333333334,8434.166666666666,8345.066666666668,8453.283333333333,8319.633333333335,8472.399999999998,8294.2,8491.516666666666,8268.76666666667
2014-11-13,8405.25,8408.0,8320.35,8357.85,8362.066666666666,8403.783333333331,8316.133333333331,8449.716666666665,8274.416666666666,8491.43333333333,8228.483333333332,8533.149999999994,8182.549999999996,8574.866666666661,8136.616666666661
2014-11-14,8360.7,8400.65,8346.8,8389.9,8379.116666666667,8411.433333333334,8357.583333333334,8432.966666666667,8325.266666666666,8465.283333333335,8303.733333333334,8497.599999999999,8282.2,8529.916666666672,8260.666666666668
2014-11-17,8378.4,8438.1,8349.1,8430.75,8405.983333333334,8462.866666666667,8373.866666666667,8494.983333333334,8316.983333333334,8551.866666666667,8284.866666666667,8608.749999999996,8252.749999999996,8665.633333333331,8220.633333333331
2014-11-18,8441.25,8454.5,8407.25,8425.9,8429.216666666667,8451.183333333334,8403.933333333334,8476.466666666667,8381.966666666667,8498.433333333334,8356.683333333334,8520.400000000001,8331.400000000001,8542.366666666669,8306.116666666669
2014-11-19,8440.65,8455.65,8360.5,8382.3,8399.483333333334,8438.466666666667,8343.316666666668,8494.633333333333,8304.333333333334,8533.616666666667,8248.166666666668,8572.600000000002,8192.000000000004,8611.583333333336,8135.833333333336
2014-11-20,8406.5,8410.85,8353.15,8401.9,8388.633333333333,8424.116666666667,8366.416666666666,8446.333333333334,8330.933333333332,8481.816666666668,8308.716666666665,8517.300000000003,8286.5,8552.783333333333,8264.283333333333
2014-11-21,8408.2,8489.8,8398.6,8477.35,8455.25,8511.9,8420.7,8546.449999999999,8364.050000000001,8603.099999999999,8329.500000000002,8659.749999999996,8294.950000000004,8716.399999999998,8260.400000000001
2014-11-24,8490.95,8534.65,8490.8,8530.15,8518.533333333333,8546.266666666666,8502.416666666666,8562.383333333333,8474.683333333332,8590.116666666667,8458.566666666666,8617.849999999999,8442.45,8645.583333333336,8426.333333333332
2014-11-25,8530.8,8535.35,8429.45,8463.1,8475.966666666667,8522.483333333334,8416.583333333334,8581.866666666667,8370.066666666668,8628.383333333333,8310.683333333334,8674.900000000001,8251.3,8721.416666666664,8191.916666666668
2014-11-26,8450.3,8500.3,8438.65,8475.75,8471.566666666666,8504.483333333332,8442.833333333332,8533.216666666665,8409.916666666666,8566.133333333331,8381.183333333332,8599.05,8352.449999999997,8631.966666666664,8323.716666666667
2014-11-27,8477.8,8506.75,8456.35,8494.2,8485.766666666666,8515.183333333332,8464.783333333333,8536.166666666666,8435.366666666667,8565.583333333332,8414.383333333333,8594.999999999996,8393.399999999998,8624.416666666664,8372.416666666664
2014-11-28,8516.8,8617.0,8516.25,8588.25,8573.833333333334,8631.416666666668,8530.666666666668,8674.583333333334,8473.083333333334,8732.166666666668,8429.916666666668,8789.75,8386.75,8847.333333333336,8343.583333333336
2014-12-01,8605.1,8623.0,8545.15,8555.9,8574.683333333334,8604.216666666669,8526.366666666669,8652.533333333335,8496.833333333334,8682.06666666667,8448.516666666668,8711.600000000006,8400.200000000004,8741.133333333339,8351.883333333339
2014-12-02,8535.45,8560.2,8504.65,8524.7,8529.85,8555.050000000001,8499.5,8585.400000000001,8474.3,8610.600000000002,8443.949999999999,8635.800000000007,8413.599999999999,8661.000000000004,8383.25
2014-12-03,8528.7,8546.95,8508.35,8537.65,8530.983333333335,8553.61666666667,8515.01666666667,8569.583333333336,8492.383333333335,8592.21666666667,8476.41666666667,8614.850000000002,8460.450000000004,8637.48333333334,8444.483333333337
2014-12-04,8582.4,8626.95,8526.4,8564.4,8572.583333333334,8618.766666666668,8518.216666666667,8673.133333333335,8472.033333333333,8719.31666666667,8417.666666666666,8765.500000000004,8363.299999999996,8811.683333333338,8308.933333333334
2014-12-05,8584.25,8588.35,8523.9,8538.3,8550.183333333332,8576.466666666665,8512.016666666665,8614.633333333333,8485.733333333332,8640.916666666666,8447.566666666664,8667.199999999997,8409.399999999994,8693.48333333333,8371.23333333333
